Time,m_omega,m_omega_dot,m_omega_dot_dot,m_accel_dot,M_omega,M_omega_dot,M_omega_dot_dot,M_accel_dot,excited?
11.6344,0,0.00203585,0.00284764,0.0187183,0.0878127,0.00731924,0.0103119,0.0921371,1
11.6368,0,0.00203585,0.0031702,0.0299939,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6393,0,0.00203585,0.0031702,0.030012,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6418,0,0.00203585,0.00355388,0.030012,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6442,0,0.00203585,0.00355388,0.030012,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6467,0,0.00203585,0.00355388,0.030012,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6491,0,0.00203585,0.00355388,0.030012,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6516,0,0.00203585,0.00355388,0.0348408,0.0878127,0.00739944,0.0127775,0.0921371,1
11.654,0,0.00203585,0.00355388,0.0348408,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6565,0,0.00203585,0.00355388,0.0348408,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6589,0,0.00203585,0.00355388,0.0348408,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6614,0,0.00207482,0.00355388,0.0348408,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6638,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6663,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6687,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6712,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6736,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6761,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6786,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.681,0,0.00207482,0.00355388,0.0373697,0.0878127,0.00739944,0.0127775,0.0921371,1
11.6835,0,0.00207482,0.00475543,0.0373697,0.0878127,0.00850745,0.0127775,0.0921371,1
11.6859,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.6884,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.6908,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.6933,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.6957,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.7006,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.7031,0,0.00207482,0.00475543,0.0418655,0.0878127,0.00850745,0.0127775,0.0921371,1
11.7055,0.000802314,0.00207482,0.00475543,0.0433815,0.0878127,0.00850745,0.0127775,0.0921371,1
11.708,0.000976817,0.00207482,0.00475543,0.043523,0.0878127,0.00850745,0.0127775,0.0921371,1
11.7104,0.000984906,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.0921371,1
11.7129,0.000984906,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.107656,1
11.7154,0.00145146,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.107656,1
11.7178,0.00176457,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.107656,1
11.7203,0.00201505,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.107656,1
11.7227,0.00201505,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.107656,1
11.7252,0.00201505,0.00207482,0.00475543,0.043658,0.0878127,0.00850745,0.0127775,0.107656,1
11.7276,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7301,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7325,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.735,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7374,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7399,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7423,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7448,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7472,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7497,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7522,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7546,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7571,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7595,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.762,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7644,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7669,0.00201505,0.00207482,0.00475543,0.0445446,0.0878127,0.00850745,0.0127775,0.107656,1
11.7693,0.00201505,0.00207482,0.00475543,0.0521479,0.0878127,0.00850745,0.0127775,0.115634,1
11.7718,0.00201505,0.00228841,0.00475543,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7742,0.00201505,0.00228841,0.00475543,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7767,0.00201505,0.00275702,0.00475543,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7791,0.00201505,0.00275702,0.00475543,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7816,0.00201505,0.00275702,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7841,0.00201505,0.00279229,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7865,0.00201505,0.00279229,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.789,0.00201505,0.00279229,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7914,0.00201505,0.00279229,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7939,0.00201505,0.00279229,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7963,0.00201505,0.00328449,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.7988,0.00201505,0.00328449,0.00492075,0.0521479,0.0878127,0.00850745,0.0129001,0.115634,1
11.8012,0.00201505,0.00328449,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8037,0.00201505,0.00328449,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8061,0.00201505,0.00354563,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8086,0.00201505,0.00354563,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.811,0.00201505,0.00354563,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8135,0.00201505,0.00354563,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8159,0.00201505,0.00354563,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8184,0.00201505,0.00354563,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8209,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8233,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8258,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8282,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8307,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8331,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8356,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.838,0.00201505,0.00374721,0.00492075,0.0524598,0.0878127,0.00850745,0.0129001,0.115634,1
11.8405,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8429,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8454,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8478,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8503,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8527,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8552,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8577,0.00201505,0.00374721,0.00544475,0.0524598,0.0878127,0.00850745,0.0131801,0.115634,1
11.8601,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8626,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.865,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8675,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8724,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8748,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8773,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8797,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8822,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8846,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8871,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8896,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.892,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8945,0.00201505,0.00374721,0.00544475,0.0528297,0.0878127,0.00850745,0.0131801,0.115634,1
11.8969,0.00201505,0.00374721,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.8994,0.00201505,0.00374721,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9018,0.00201505,0.00374721,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9043,0.00201505,0.00374721,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9067,0.00201505,0.00374721,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9092,0.00201505,0.00396174,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9116,0.00201505,0.00396174,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9141,0.00201505,0.00396174,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9165,0.00201505,0.00396174,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.919,0.00201505,0.00396174,0.00544475,0.0545403,0.0878127,0.00850745,0.0131801,0.115634,1
11.9214,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9239,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9264,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9288,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9313,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9337,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9362,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9386,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9411,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9435,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.946,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9484,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9509,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9533,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9558,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9582,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9607,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9632,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9656,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9681,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9705,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.973,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9754,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9779,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9803,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9828,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9852,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9877,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9901,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9926,0.00201505,0.00396174,0.00544475,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9951,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
11.9975,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0024,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0049,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0073,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0098,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0122,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0147,0.00201505,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.022,0.00206014,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0245,0.00206014,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0269,0.00206014,0.00398032,0.00578541,0.0553569,0.0878127,0.00850745,0.0131801,0.115634,1
12.0294,0.00206014,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0319,0.00206014,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0343,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0368,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0392,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0417,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0441,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0466,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.049,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0515,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0539,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0564,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0588,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0613,0.00207518,0.00398032,0.00578541,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0637,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0662,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0687,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0711,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0736,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.076,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0785,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0809,0.00207518,0.00398032,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0834,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0858,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0883,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0907,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0932,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0956,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.0981,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1006,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.103,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1055,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1079,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1104,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1128,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1153,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1177,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1202,0.00207518,0.00399446,0.00612313,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1226,0.00207518,0.00399446,0.00620328,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1251,0.00207518,0.00399446,0.00620328,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1275,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.13,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1324,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1349,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1374,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1398,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1423,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1447,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1472,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1496,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1521,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1545,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.157,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1594,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1619,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1643,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1668,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1692,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1717,0.00207518,0.00412548,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1742,0.00207518,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1766,0.00207518,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1791,0.00207518,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1815,0.00207518,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.184,0.00207518,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1864,0.00207518,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1889,0.00210267,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1913,0.00210267,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1938,0.00210267,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1962,0.00210267,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.1987,0.00229191,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2011,0.00242798,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2036,0.00242798,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2061,0.00242798,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2085,0.00245751,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2134,0.00569047,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2159,0.00569047,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2183,0.00647922,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2208,0.00739556,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2232,0.00739556,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2257,0.00739556,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2281,0.0075194,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2306,0.00881151,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.233,0.00881151,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2355,0.00881151,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2379,0.00881151,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2404,0.00936691,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2429,0.00936691,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2453,0.00936691,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2478,0.00936691,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2527,0.00936691,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2551,0.00942043,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2576,0.00942043,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.26,0.00942043,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2625,0.00942043,0.00471086,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2649,0.00942043,0.00478339,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2674,0.00942043,0.00478339,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2698,0.00942043,0.00478339,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2723,0.00942043,0.00478339,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2747,0.00942043,0.00478339,0.00656011,0.0577679,0.0878127,0.00850745,0.0131801,0.115634,1
12.2772,0.00942043,0.00478339,0.00656011,0.0596753,0.0878127,0.00850745,0.0131801,0.115634,1
12.2797,0.00942043,0.00478339,0.00656011,0.0596753,0.0878127,0.00850745,0.0131801,0.115634,1
12.2821,0.00942043,0.00478339,0.00656011,0.0596753,0.0878127,0.00850745,0.0131801,0.115634,1
12.2846,0.00942043,0.00478339,0.00656011,0.0596753,0.0878127,0.00850745,0.0131801,0.115634,1
